epoch,train_loss,train_acc,val_loss,val_acc,val_wauc
1,0.35183262825012207,0.5008333333333334,0.3492913947502772,0.5266666666666666,0.19808395061728398
2,0.3511212269465129,0.44916666666666666,0.34831411719322203,0.4166666666666667,0.1780543209876543
3,0.349098836183548,0.4691666666666667,0.3471421903371811,0.5166666666666667,0.18684444444444445
4,0.34901041428248086,0.4504166666666667,0.34769817531108854,0.5666666666666667,0.17195061728395064
