epoch,train_loss,train_acc,val_loss,val_acc,val_wauc
1,0.3482606828212738,0.51875,0.3473614772160848,0.68,0.19389629629629632
2,0.34773246010144554,0.4475,0.34655286331971485,0.6633333333333333,0.17955555555555555
3,0.3475481609503428,0.5058333333333334,0.3473149351278941,0.6933333333333334,0.19280987654320988
4,0.3474348298708598,0.41291666666666665,0.3471244561672211,0.73,0.18767407407407408
