epoch,train_loss,train_acc,val_loss,val_acc,val_wauc
1,0.34868117888768513,0.48,0.3475810370842616,0.3933333333333333,0.2012641975308642
2,0.3482699203491211,0.4295833333333333,0.3466252632935842,0.35,0.21746172839506173
3,0.34834781765937806,0.47,0.34635106960932416,0.6033333333333334,0.2041283950617284
4,0.3477905245621999,0.49,0.3476911848783493,0.27666666666666667,0.18740740740740738
5,0.34779108126958214,0.44,0.34639869411786395,0.7133333333333334,0.20456296296296297
