epoch,train_loss,train_acc,val_loss,val_acc,val_wauc
1,0.3534007441997528,0.44708333333333333,0.350897887746493,0.48,0.19409382716049384
2,0.3513740599155426,0.4404166666666667,0.3495432029167811,0.49,0.20456296296296297
3,0.35232751846313476,0.4716666666666667,0.3505233766635259,0.43666666666666665,0.1851456790123457
4,0.35014514168103533,0.4575,0.3463784792025884,0.4533333333333333,0.18309135802469137
5,0.3512552837530772,0.4795833333333333,0.3458069411913554,0.5433333333333333,0.19470617283950617
