epoch,train_loss,train_acc,val_loss,val_acc,val_wauc
1,0.35657092233498894,0.52875,0.3474038211504618,0.5233333333333333,0.2017382716049383
2,0.3533270533879598,0.4820833333333333,0.34915100117524467,0.5833333333333334,0.18601481481481483
3,0.3540470882256826,0.47333333333333333,0.34851775844891864,0.4766666666666667,0.18822716049382715
4,0.35010992288589476,0.49875,0.3475705512364705,0.51,0.19310617283950618
